stamp,ax,ay,az,gx,gy,gz,px,py,pz,vx,vy,vz,qw,qx,qy,qz,bw_x,bw_y,bw_z,ba_x,ba_y,ba_z
1776087070.488487005,-2.532803523,0.176149679,9.710133634,-0.095044687,0.199096680,0.529871285,2.349644085,-33.064592965,0.086189439,-0.019008853,0.210071768,-0.032119555,-0.334282691,-0.138371473,-0.045481030,0.931149770,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.494036198,-2.549644838,0.207426407,9.688480514,-0.072674125,0.182052448,0.497913361,2.349537096,-33.063431222,0.086014601,-0.019551261,0.208635367,-0.030894567,-0.335632631,-0.138830515,-0.045669304,0.930586449,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.498237133,-2.597762881,0.265168059,9.621115253,-0.060956221,0.167138740,0.471281737,2.349454591,-33.062557118,0.085886471,-0.019728224,0.207511957,-0.030105764,-0.336593380,-0.139155789,-0.045775728,0.930185544,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.504229307,-2.681969457,0.303662494,9.592244427,-0.053499371,0.150094509,0.444650114,2.349337078,-33.061318289,0.085708967,-0.019493722,0.205970226,-0.029139716,-0.337887106,-0.139580972,-0.045895711,0.929646728,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.508687019,-2.713246185,0.385463149,9.500820145,-0.051368840,0.138376608,0.414822727,2.349251449,-33.060402698,0.085580273,-0.018925003,0.204819330,-0.028600352,-0.338790577,-0.139868014,-0.045972927,0.929270883,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.514229536,-2.761364229,0.411928073,9.397366352,-0.059890956,0.131985024,0.392452151,2.349149733,-33.059271460,0.085422368,-0.017778793,0.203384393,-0.028379161,-0.339848629,-0.140195074,-0.046078717,0.928829910,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.518605709,-2.819105881,0.474481529,9.375713232,-0.071608871,0.131985024,0.371146888,2.349074645,-33.058383811,0.085298137,-0.016538012,0.202289389,-0.028396539,-0.340642743,-0.140436951,-0.046187090,0.928497031,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.524008274,-2.896094750,0.491322844,9.346842406,-0.086522572,0.128789231,0.356233180,2.348990531,-33.057294380,0.085144607,-0.014600625,0.201012249,-0.028439415,-0.341582573,-0.140716886,-0.046359628,0.928100689,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.528362274,-2.999548543,0.517787768,9.346842406,-0.102501534,0.128789231,0.345580518,2.348931108,-33.056421034,0.085020830,-0.012695146,0.200156897,-0.028417608,-0.342318780,-0.140926370,-0.046532578,0.927788947,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.534227610,-3.122249554,0.565905812,9.385336841,-0.114219442,0.129854485,0.340254217,2.348865844,-33.055249825,0.084855134,-0.009558984,0.199209555,-0.028082507,-0.343294065,-0.141194868,-0.046807027,0.927373871,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.538428783,-3.247356467,0.626053366,9.411801765,-0.124872088,0.128789231,0.344515264,2.348831412,-33.054414094,0.084738260,-0.006832521,0.198646366,-0.027556070,-0.343994645,-0.141378956,-0.047025517,0.927075119,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.544278860,-3.333968945,0.712665844,9.421425373,-0.128067881,0.127723962,0.355167896,2.348804530,-33.053254232,0.084580045,-0.002357662,0.197882380,-0.026533948,-0.344993033,-0.141626306,-0.047344329,0.926650048,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.549499035,-3.430205032,0.746348474,9.397366352,-0.135524735,0.127723962,0.374342680,2.348804050,-33.052222895,0.084444199,0.002173813,0.197252963,-0.025512482,-0.345921623,-0.141842615,-0.047635647,0.926255769,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.554226160,-3.495164390,0.768001594,9.385336841,-0.138720527,0.124528170,0.402039558,2.348824884,-33.051291460,0.084325864,0.006640620,0.196827925,-0.024553665,-0.346815417,-0.142033131,-0.047901898,0.925878536,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.558610439,-3.524035216,0.796872420,9.392554547,-0.149373174,0.120267108,0.444650114,2.348863538,-33.050429287,0.084220280,0.010992450,0.196473919,-0.023611203,-0.347717935,-0.142200546,-0.048149064,0.925501437,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.564319134,-3.528847021,0.842584561,9.402178156,-0.165352136,0.116006054,0.490456492,2.348942966,-33.049309332,0.084089218,0.016834570,0.195894391,-0.022305499,-0.349015257,-0.142399889,-0.048483814,0.924964833,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.568676949,-3.519223412,0.871455387,9.406989960,-0.180265844,0.108549200,0.537328124,2.349026221,-33.048456926,0.083994251,0.021375170,0.195313347,-0.021279212,-0.350103851,-0.142533181,-0.048751573,0.924518723,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.574260235,-3.475917173,0.905138017,9.394960450,-0.197310090,0.098961815,0.582069218,2.349161803,-33.047369140,0.083878946,0.027191706,0.194344670,-0.020024404,-0.351623484,-0.142672242,-0.049109198,0.923901425,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.578427553,-3.367651575,0.941226550,9.375713232,-0.211158514,0.088309176,0.612961888,2.349283917,-33.046561371,0.083797128,0.031413747,0.193323836,-0.019242261,-0.352835467,-0.142748827,-0.049387110,0.923412594,0.000576602,0.007872498,-0.005149422,0.079063028,0.025668916,0.028257693
1776087070.584267616,-3.247356467,0.934008844,9.322783385,-0.227137476,0.077656530,0.639593542,2.344176324,-33.046139129,0.081295890,0.020307305,0.187807644,-0.025520811,-0.355041677,-0.142245500,-0.050992356,0.922556993,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.588446379,-3.115031848,0.946038354,9.310753874,-0.240985930,0.064873360,0.651311457,2.344268923,-33.045357942,0.081189666,0.024011897,0.186076602,-0.025319213,-0.356358424,-0.142262725,-0.051298404,0.922029536,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.594308853,-3.013983956,0.914761626,9.327595189,-0.253769100,0.052090183,0.651311457,2.344423418,-33.044275374,0.081041498,0.028694506,0.183244615,-0.025228597,-0.358227741,-0.142238800,-0.051747774,0.921283440,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.598350763,-2.949024598,0.878673094,9.356466015,-0.268682778,0.036111213,0.648115635,2.344545235,-33.043538938,0.080939625,0.031582396,0.181155430,-0.025179874,-0.359518171,-0.142184983,-0.052073297,0.920770594,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.604266644,-2.910530163,0.881078996,9.370901428,-0.286792278,0.016936455,0.638528287,2.344743734,-33.042476753,0.080790957,0.035524610,0.177940733,-0.025080502,-0.361397812,-0.142039277,-0.052578519,0.920028241,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.608619928,-2.862412120,0.847396365,9.399772254,-0.310228109,-0.000107776,0.624679804,2.344904307,-33.041707486,0.080682003,0.038246338,0.175478547,-0.024975688,-0.362764998,-0.141877716,-0.052981125,0.919491854,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.614297628,-2.770987837,0.849802268,9.421425373,-0.330468118,-0.024608860,0.605505049,2.345130617,-33.040720951,0.080540629,0.041472500,0.172033375,-0.024824178,-0.364515679,-0.141587311,-0.053548292,0.918811152,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.618246794,-2.720463892,0.806496029,9.486384732,-0.343251288,-0.049109943,0.577808201,2.345298315,-33.040046622,0.080442955,0.043455879,0.169471401,-0.024641469,-0.365697232,-0.141326179,-0.053961541,0.918357554,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.624247074,-2.691593066,0.743942572,9.553749993,-0.341120780,-0.073611028,0.542654455,2.345566908,-33.039041487,0.080296840,0.046070958,0.165557860,-0.024061218,-0.367410862,-0.140850505,-0.054590358,0.917709260,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.628347397,-2.730087501,0.654924192,9.613897547,-0.332598656,-0.097046845,0.509631217,2.345759023,-33.038367762,0.080199512,0.047636680,0.163062598,-0.023411813,-0.368518077,-0.140480241,-0.055001710,0.917297411,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.634248972,-2.807076370,0.565905812,9.676451003,-0.316619694,-0.117286876,0.477673322,2.346046425,-33.037414489,0.080065412,0.049761652,0.159994774,-0.022033866,-0.370021166,-0.139895864,-0.055550175,0.916748418,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.638683796,-2.891282946,0.534629083,9.702915927,-0.303836524,-0.137526900,0.459563822,2.346270791,-33.036709191,0.079970641,0.051421883,0.158077572,-0.020705373,-0.371097074,-0.139424012,-0.055924138,0.916362591,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.644078732,-2.982707228,0.491322844,9.731786753,-0.287857562,-0.151375338,0.442519605,2.346554252,-33.035861494,0.079864054,0.053662446,0.156179161,-0.018808314,-0.372358816,-0.138819316,-0.056332942,0.915917414,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.648313046,-3.006766250,0.479293334,9.722163145,-0.275074363,-0.158832192,0.439323813,2.346785450,-33.035202819,0.079787799,0.055539248,0.154933792,-0.017209370,-0.373325943,-0.138333962,-0.056620398,0.915579372,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.654231310,-3.038042978,0.450422508,9.681262808,-0.261225939,-0.162027985,0.439323813,2.347122313,-33.034290309,0.079692276,0.058299443,0.153436802,-0.015071519,-0.374667957,-0.137655285,-0.056980738,0.915110999,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.658523321,-3.050072489,0.402304464,9.657203786,-0.248442769,-0.158832192,0.442519605,2.347376864,-33.033633615,0.079630686,0.060316627,0.152570733,-0.013628079,-0.375639802,-0.137173777,-0.057215348,0.914770189,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.664243221,-3.066913804,0.332533301,9.642768373,-0.235659599,-0.152440593,0.445715398,2.347729288,-33.032763259,0.079558001,0.062910698,0.151755189,-0.011786951,-0.376936748,-0.136558592,-0.057498343,0.914310877,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.668531656,-3.093378728,0.284415276,9.625927058,-0.227137476,-0.138592169,0.453172237,2.348003099,-33.032113204,0.079510333,0.064786569,0.151411163,-0.010444019,-0.377914617,-0.136126260,-0.057696163,0.913959155,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.674251795,-3.129467261,0.243514939,9.649986079,-0.221811146,-0.124743730,0.463824898,2.348380810,-33.031247519,0.079455917,0.067277073,0.151268627,-0.008581832,-0.379236867,-0.135594494,-0.057953251,0.913474112,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.678503990,-3.136684967,0.221861820,9.671639199,-0.207962722,-0.111960553,0.469151199,2.348670764,-33.030604209,0.079422623,0.069101496,0.151309218,-0.007078207,-0.380230331,-0.135233565,-0.058134089,0.913103064,0.000663036,0.007879989,-0.005165244,0.078492890,0.025808506,0.028315943
1776087070.684232235,-3.107814141,0.207426407,9.683668710,-0.191983759,-0.097046845,0.479803860,2.350745087,-33.025156892,0.082864831,0.078489652,0.173230141,0.006443319,-0.381732083,-0.131744456,-0.058356385,0.912972369,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.688486576,-3.100596435,0.159308364,9.678856906,-0.163221598,-0.078937352,0.482999653,2.351082976,-33.024419444,0.082895527,0.080354541,0.173450174,0.007987309,-0.382738661,-0.131473428,-0.058488330,0.912581487,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.694272518,-3.069319706,0.144872951,9.652391982,-0.134459466,-0.060827851,0.491521776,2.351554750,-33.023414738,0.082947474,0.082721604,0.173842010,0.009969062,-0.384108319,-0.131185216,-0.058609549,0.912039560,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.698367119,-3.047666587,0.113596222,9.621115253,-0.107827857,-0.045914151,0.501109123,2.351896659,-33.022702299,0.082990871,0.084283067,0.174147728,0.011227742,-0.385084562,-0.131034771,-0.058654090,0.911646569,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.704231739,-3.035637076,0.118408027,9.565779504,-0.090783626,-0.026739391,0.504304945,2.352397281,-33.021679510,0.083061208,0.086443228,0.174651817,0.012759282,-0.386487820,-0.130890355,-0.058676182,0.911071888,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.708411217,-3.047666587,0.120813929,9.517661460,-0.081196249,-0.008629892,0.508565962,2.352761883,-33.020948706,0.083116383,0.088029294,0.175058770,0.013643413,-0.387488489,-0.130833955,-0.058680528,0.910654568,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.714235306,-3.071725609,0.128031635,9.462325710,-0.070543602,0.004153281,0.505370200,2.353281389,-33.019927088,0.083198677,0.090369673,0.175766194,0.014616525,-0.388877076,-0.130807578,-0.058676858,0.910066494,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.718371391,-3.038042978,0.173743777,9.404584058,-0.072674125,0.014805926,0.508565962,2.353658810,-33.019199126,0.083260085,0.092131834,0.176239495,0.015077409,-0.389860096,-0.130814145,-0.058675575,0.909644954,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.724693775,-3.047666587,0.176149679,9.349248308,-0.069478333,0.014805926,0.505370200,2.354250140,-33.018082766,0.083356486,0.094927426,0.176905779,0.015417560,-0.391360661,-0.130839867,-0.058678517,0.908996476,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.728631735,-3.030825272,0.166526070,9.298724363,-0.071608871,0.015871190,0.506435454,2.354627408,-33.017385196,0.083417216,0.096678519,0.177374165,0.015425861,-0.392292670,-0.130856953,-0.058680002,0.908592085,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.734181404,-3.066913804,0.135249342,9.279477146,-0.078000456,0.010544868,0.503239632,2.355170706,-33.016398511,0.083502386,0.099116073,0.178208977,0.015267969,-0.393604649,-0.130870619,-0.058690802,0.908021834,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.738411188,-3.122249554,0.120813929,9.265041732,-0.082261510,0.000957488,0.495782822,2.355594001,-33.015642899,0.083566684,0.101033506,0.179072869,0.015134711,-0.394596232,-0.130861442,-0.058704449,0.907591805,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.744244576,-3.201644326,0.108784418,9.279477146,-0.090783626,-0.007564628,0.500043869,2.356191617,-33.014593798,0.083654761,0.103861615,0.180615303,0.015062813,-0.395962751,-0.130816935,-0.058730265,0.907001205,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.748490810,-3.293068608,0.099160809,9.293912559,-0.096109949,-0.023543594,0.497913361,2.356637399,-33.013823871,0.083718954,0.106104025,0.182024801,0.015172194,-0.396962413,-0.130755075,-0.058751715,0.906571668,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.754250050,-3.321939434,0.120813929,9.286694852,-0.103566803,-0.040587828,0.504304945,2.357257920,-33.012769338,0.083807100,0.109383051,0.184180947,0.015438039,-0.398328273,-0.130620873,-0.058777703,0.905990042,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.758434534,-3.377275184,0.111190320,9.262635830,-0.105697326,-0.059762590,0.509631217,2.357720914,-33.011995068,0.083872076,0.111907951,0.185886008,0.015617748,-0.399334744,-0.130485579,-0.058788896,0.905565647,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.764243126,-3.389304695,0.118408027,9.260229928,-0.108893126,-0.082133144,0.521349132,2.358381512,-33.010907882,0.083963459,0.115547427,0.188451102,0.015847236,-0.400758000,-0.130241239,-0.058783994,0.904972202,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.768570423,-3.398928303,0.108784418,9.240982711,-0.113154180,-0.107699491,0.537328124,2.358887466,-33.010088108,0.084032334,0.118295812,0.190433777,0.015985230,-0.401848862,-0.130010595,-0.058762861,0.904522893,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.774232626,-3.406146010,0.125625733,9.207300080,-0.118480504,-0.129004776,0.552241862,2.359567694,-33.009002204,0.084122980,0.121973620,0.193128736,0.016032620,-0.403320541,-0.129645607,-0.058715003,0.903923175,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.778624058,-3.415769619,0.142467048,9.147152526,-0.134459466,-0.149244800,0.566090286,2.360109870,-33.008149388,0.084193050,0.124950997,0.195271197,0.015879901,-0.404495422,-0.129313480,-0.058676429,0.903448147,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.784182310,-3.413363716,0.125625733,9.065351852,-0.163221598,-0.164158508,0.584199786,2.360815144,-33.007056070,0.084279730,0.128824412,0.198132476,0.015309656,-0.406032455,-0.128826097,-0.058658120,0.902829279,0.000729883,0.008058893,-0.005155933,0.079005607,0.026236896,0.028113620
1776087070.788408756,-3.355622064,0.118408027,9.034075124,-0.191983759,-0.179072216,0.590591371,2.364886326,-33.007759756,0.084720214,0.141499209,0.192930257,0.015234936,-0.407733707,-0.130730203,-0.057979077,0.901832171,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.794318438,-3.300286315,0.070289979,9.041292831,-0.221811146,-0.195051178,0.598048210,2.365732798,-33.006610794,0.084806911,0.144970390,0.195910158,0.014105551,-0.409444112,-0.130062986,-0.058065478,0.901147901,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.798703432,-3.223297445,0.022171935,9.079787265,-0.247377515,-0.212095410,0.600178719,2.366373408,-33.005747021,0.084866951,0.147212734,0.198057521,0.013278793,-0.410731665,-0.129510702,-0.058167973,0.900634757,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.804237127,-3.182397108,-0.057222836,9.183241059,-0.263356477,-0.232335433,0.598048210,2.367194506,-33.004643656,0.084938321,0.149550132,0.200723304,0.012516032,-0.412365610,-0.128743257,-0.058327706,0.899987587,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.808569193,-3.177585304,-0.124588092,9.267447635,-0.269748062,-0.248314410,0.591656625,2.367845591,-33.003769422,0.084992027,0.151038349,0.202887181,0.012278647,-0.413640774,-0.128096294,-0.058459419,0.899486045,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.814232588,-3.196832521,-0.158270723,9.346842406,-0.269748062,-0.263228118,0.587395549,2.368705894,-33.002611909,0.085061967,0.152773432,0.205883040,0.012420178,-0.415296522,-0.127206089,-0.058623385,0.898838533,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.818556309,-3.208862032,-0.177517940,9.409395863,-0.262291223,-0.272815496,0.585265040,2.369369175,-33.001716590,0.085116574,0.154037207,0.208259569,0.012839203,-0.416553807,-0.126505259,-0.058731043,0.898348490,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.824265480,-3.177585304,-0.167894331,9.421425373,-0.244181722,-0.280272335,0.574612379,2.370253293,-33.000518671,0.085191982,0.155681239,0.211387536,0.013577279,-0.418192920,-0.125571691,-0.058832384,0.897711080,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.828518391,-3.175179402,-0.179923842,9.397366352,-0.233529061,-0.281337589,0.575677633,2.370917981,-32.999614726,0.085250794,0.156898961,0.213707409,0.014080155,-0.419400409,-0.124879985,-0.058877763,0.897241158,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.834259033,-3.155932184,-0.172706136,9.394960450,-0.216484845,-0.281337589,0.569286048,2.371823481,-32.998378796,0.085333299,0.158570792,0.216882088,0.014663872,-0.421017142,-0.123960736,-0.058903465,0.896609549,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.838385344,-3.172773500,-0.175112038,9.368495526,-0.199440598,-0.274946004,0.569286048,2.372480366,-32.997479089,0.085394546,0.159817879,0.219201045,0.015022065,-0.422167582,-0.123320026,-0.058893865,0.896157473,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.844231129,-3.208862032,-0.158270723,9.342030602,-0.187722683,-0.264293373,0.575677633,2.373420401,-32.996187525,0.085483515,0.161793372,0.222677577,0.015416647,-0.423797752,-0.122452539,-0.058851766,0.895509526,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.848680019,-3.254574173,-0.122182190,9.293912559,-0.180265844,-0.250444919,0.578873456,2.374144121,-32.995190667,0.085552515,0.163555269,0.225460055,0.015602387,-0.425042632,-0.121826100,-0.058810721,0.895007520,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.853999138,-3.288256804,-0.090905462,9.274665341,-0.180265844,-0.232335433,0.591656625,2.375020579,-32.993982200,0.085635773,0.165994902,0.228926032,0.015702914,-0.426545103,-0.121120275,-0.058768077,0.894391115,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.858258963,-3.278633195,-0.062034641,9.233765004,-0.177070051,-0.216356471,0.602309287,2.375732216,-32.993001061,0.085702595,0.168120629,0.231721656,0.015670128,-0.427767166,-0.120590126,-0.058743210,0.893880590,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.864243746,-3.278633195,-0.069252347,9.200082374,-0.182396382,-0.196116447,0.622549295,2.376747629,-32.991602354,0.085795554,0.171210918,0.235699590,0.015395061,-0.429521111,-0.119894671,-0.058728525,0.893133721,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.868397713,-3.264197782,-0.071658249,9.240982711,-0.183461636,-0.179072216,0.638528287,2.377463242,-32.990617497,0.085859116,0.173333556,0.238477040,0.015208022,-0.430769565,-0.119445609,-0.058736238,0.892591946,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.874238729,-3.261791880,-0.066846445,9.303536167,-0.177070051,-0.167354301,0.649180889,2.378484257,-32.989213283,0.085947978,0.176268007,0.242334522,0.015218626,-0.432554852,-0.118856872,-0.058753381,0.891805688,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.878543854,-3.281039097,-0.059628738,9.330001091,-0.170678467,-0.152440593,0.663029373,2.379247812,-32.988163879,0.086013926,0.178451508,0.245179337,0.015418338,-0.433889737,-0.118455687,-0.058762853,0.891209781,0.000640446,0.007941209,-0.005211320,0.079189333,0.025872909,0.028147059
1776087070.884240389,-3.324345336,-0.042787423,9.349248308,-0.156830013,-0.142853215,0.672616720,2.380049068,-32.987153401,0.088604346,0.181153991,0.247535206,0.024165312,-0.435168116,-0.116764483,-0.059314007,0.890773044,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.888363123,-3.343592554,-0.013916597,9.339624700,-0.142981589,-0.130070046,0.679008305,2.380800999,-32.986126958,0.088704713,0.183618873,0.250407373,0.024523966,-0.436471974,-0.116447266,-0.059296991,0.890177576,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.894239187,-3.365245673,0.029389642,9.310753874,-0.133394212,-0.119417399,0.692856729,2.381891024,-32.984643393,0.088850075,0.187386197,0.254544698,0.024952152,-0.438349117,-0.116042142,-0.059253433,0.889310578,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.898530960,-3.391710597,0.034201446,9.250606319,-0.120611034,-0.108764753,0.703509390,2.382701506,-32.983544273,0.088957491,0.190305181,0.257653945,0.025104598,-0.439738147,-0.115778325,-0.059207076,0.888662064,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.904236078,-3.377275184,0.077507690,9.204894178,-0.109958388,-0.099177375,0.719488382,2.383798748,-32.982062358,0.089100476,0.194346407,0.261849588,0.025020525,-0.441611107,-0.115469791,-0.059123819,0.887778537,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.908543825,-3.406146010,0.108784418,9.183241059,-0.102501534,-0.089589998,0.737597883,2.384642853,-32.980927574,0.089207832,0.197554741,0.265007726,0.024822641,-0.443053131,-0.115265601,-0.059048346,0.887091347,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.914239883,-3.408551912,0.135249342,9.127905309,-0.095044687,-0.087459467,0.753576815,2.385780765,-32.979405968,0.089347930,0.201988867,0.269258572,0.024368729,-0.444997712,-0.115022213,-0.058931267,0.886156889,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.918508291,-3.444640445,0.164120168,9.058134146,-0.103566803,-0.080002613,0.777012646,2.386650384,-32.978249689,0.089450710,0.205478633,0.272526229,0.023789816,-0.446490298,-0.114850501,-0.058844068,0.885433878,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.924237967,-3.471105369,0.164120168,9.038886929,-0.111023650,-0.068284705,0.792991638,2.387841638,-32.976675057,0.089584210,0.210340467,0.277114613,0.022809438,-0.448542852,-0.114636909,-0.058752797,0.884429645,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.928481579,-3.427799130,0.190585092,8.988362983,-0.118480504,-0.059762590,0.810035825,2.388741944,-32.975491878,0.089679138,0.213970743,0.280513543,0.021929853,-0.450093037,-0.114492271,-0.058704603,0.883663707,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.934246540,-3.406146010,0.197802798,8.971521668,-0.120611034,-0.050175205,0.817492723,2.389989599,-32.973861732,0.089801434,0.218869870,0.285022364,0.020497580,-0.452228011,-0.114314135,-0.058658758,0.882599147,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.938585997,-3.386898793,0.168931972,8.976333472,-0.127002627,-0.040587828,0.827080071,2.390947150,-32.972617543,0.089887938,0.222453264,0.288408608,0.019370797,-0.453849504,-0.114194875,-0.058639480,0.881783176,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.944130898,-3.406146010,0.111190320,8.971521668,-0.130198419,-0.036326766,0.832406402,2.392192690,-32.971005839,0.089991351,0.226802524,0.292919649,0.017929683,-0.455937838,-0.114054039,-0.058632632,0.880723895,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
1776087070.948398113,-3.425393227,0.091943103,8.957086255,-0.132328942,-0.033130974,0.833471656,2.393167426,-32.969748068,0.090065453,0.230046279,0.296584812,0.016800923,-0.457549440,-0.113950041,-0.058634994,0.879901037,0.000697719,0.007996154,-0.005163680,0.079199995,0.025862998,0.027896345
